,wage_month,region,head,sex,age,married,schooling,position,economictype,ky hop dong lao dong?,huong luong ngay nghi,huong BHXH,co lam viec khac,urban,Kinh,household_size,poor,houses,pay_rent,other_land/house,wealthindex,t_quantity durables,t_value durables
1541,3500,region2,1,male,39,1,3,position4,economictype4,2,2,2,1,0,0,4,1,1,0,0,95,5,580
1542,4000,region2,1,male,36,1,5,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,105,13,10470
1543,3000,region2,1,male,33,1,14,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,100,19,13520
1544,3400,region2,0,male,20,0,10,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,105,13,11887
1545,4000,region2,0,male,26,0,7,position2,economictype2,1,1,1,1,0,0,3,0,1,0,0,40,6,14350
1546,2600,region2,1,male,32,1,9,position4,economictype4,2,2,2,1,0,0,4,1,1,0,0,40,8,18200
1547,3250,region2,1,male,47,1,7,position4,economictype4,2,2,2,1,0,0,6,0,1,0,0,125,9,54000
1548,2500,region2,0,male,21,1,10,position6,economictype4,2,2,2,1,0,0,6,0,1,0,0,125,9,54000
1549,3640,region2,1,male,29,1,5,position4,economictype4,2,2,2,1,0,0,4,0,1,0,0,95,5,3530
1550,3600,region2,1,male,35,1,7,position4,economictype4,2,2,2,2,0,1,4,1,1,0,0,105,11,13760
1551,3200,region2,1,male,35,1,5,position4,economictype4,2,2,2,1,0,1,4,1,1,0,0,105,10,14670
1552,1000,region2,1,female,31,1,6,position6,economictype4,2,2,2,1,0,0,4,1,1,0,0,105,4,1190
1553,3200,region1,1,male,57,1,10,position3,economictype1,2,1,2,2,1,1,6,0,1,0,0,150,30,43600
1554,3800,region1,0,male,23,1,13,position4,economictype4,2,1,2,1,1,1,6,0,1,0,0,150,30,43600
1555,2400,region1,0,female,22,1,15,position4,economictype3,1,1,2,2,1,1,6,0,1,0,0,150,30,43600
1556,3000,region1,1,female,27,1,7,position6,economictype2,1,1,1,2,1,1,4,0,1,0,0,125,19,41800
1557,3800,region1,1,male,49,1,16,position4,economictype2,1,1,1,2,1,1,4,0,1,0,0,150,26,22700
1558,3000,region1,0,female,40,1,14,position4,economictype2,1,1,1,2,1,1,4,0,1,0,0,150,26,22700
1559,4600,region1,1,male,39,1,16,position3,economictype2,1,1,1,2,1,1,4,0,1,0,0,170,24,183800
1560,5200,region1,0,female,38,1,16,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,170,24,183800
1561,3500,region1,1,male,50,1,6,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,110,17,14500
1562,2500,region1,1,male,49,1,9,position3,economictype1,1,2,2,1,0,1,3,0,1,0,0,150,25,36800
1563,2860,region1,1,male,35,1,12,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,110,28,25240
1564,2000,region1,0,female,31,1,5,position6,economictype2,1,1,2,1,0,1,5,0,1,0,0,110,28,25240
1565,5000,region1,1,male,29,1,15,position4,economictype3,1,1,1,2,1,1,4,0,1,1,0,120,19,60950
1566,3000,region1,0,female,23,1,14,position2,economictype3,1,1,1,2,1,1,4,0,1,1,0,120,19,60950
1567,5500,region1,1,female,23,1,14,position4,economictype3,1,1,1,1,1,1,2,0,1,1,0,160,13,32010
1568,4500,region1,0,male,23,1,14,position4,economictype1,2,2,2,2,1,1,2,0,1,1,0,160,13,32010
1569,1200,region1,0,male,29,0,9,position3,economictype4,2,2,2,2,1,1,6,0,1,0,0,160,21,18815
1570,13600,region1,0,male,55,1,19,position2,economictype2,1,1,1,2,1,1,3,0,1,0,0,170,32,356130
1571,3200,region1,0,male,22,0,16,position2,economictype2,1,1,1,2,1,1,3,0,1,0,0,170,32,356130
1572,4000,region1,0,female,28,1,9,position4,economictype1,1,1,2,2,1,1,4,0,1,0,0,130,19,20600
1573,5000,region1,0,female,28,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,130,37,87250
1574,8920,region1,0,male,29,1,14,position4,economictype2,1,1,1,2,1,1,5,0,1,0,0,130,37,87250
1575,3700,region1,0,male,24,0,14,position4,economictype3,1,1,1,2,1,1,3,0,1,0,0,150,16,16390
1576,3240,region1,0,male,36,1,9,position4,economictype4,2,2,2,1,0,1,7,0,1,0,0,105,16,7800
1577,3300,region1,0,male,28,0,12,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,115,17,16260
1578,5700,region1,0,male,35,1,16,position2,economictype2,1,1,1,1,0,1,4,0,1,0,1,155,42,122570
1579,4700,region1,0,female,32,1,14,position3,economictype2,1,1,1,1,0,1,4,0,1,0,1,155,42,122570
1580,5600,region1,0,male,35,1,8,position4,economictype4,2,2,2,2,0,1,6,0,1,0,0,105,21,50550
1581,3200,region1,1,male,29,1,5,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,130,16,45350
1582,3000,region1,0,female,25,1,9,position4,economictype3,1,1,1,1,0,1,4,0,1,0,0,130,16,45350
1583,1500,region1,1,male,45,1,7,position6,economictype4,2,2,2,1,0,1,4,1,1,0,0,110,17,13650
1584,1150,region1,1,male,36,1,16,position2,economictype2,1,1,2,2,0,1,4,0,1,0,1,155,20,57830
1585,2100,region1,0,female,24,1,14,position2,economictype2,1,1,1,2,0,1,4,0,1,0,1,155,20,57830
1586,3200,region1,1,male,28,1,5,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,105,11,11770
1587,3200,region1,0,female,28,1,5,position4,economictype3,1,1,1,1,0,1,4,0,1,0,0,105,11,11770
1588,6000,region1,1,male,43,1,12,position4,economictype3,1,1,1,2,0,1,5,0,1,0,0,140,17,60800
1589,6300,region1,0,female,41,1,16,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,140,17,60800
1590,4000,region1,0,male,47,1,12,position3,economictype1,1,2,2,2,0,1,6,0,1,0,0,110,19,49000
1591,5800,region1,0,male,35,1,16,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,140,24,45170
1592,4200,region1,0,female,36,1,16,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,140,24,45170
1593,5000,region1,1,male,30,1,15,position4,economictype3,1,1,1,2,1,1,5,0,1,0,0,105,24,30800
1594,2000,region1,0,female,25,1,16,position2,economictype4,2,2,2,2,1,1,5,0,1,0,0,105,24,30800
1595,5000,region1,0,male,25,1,14,position4,economictype3,1,1,2,2,1,1,6,0,1,0,1,135,22,20000
1596,3000,region1,0,female,24,1,7,position4,economictype3,1,1,1,2,1,1,6,0,1,0,1,135,22,20000
1597,3000,region1,0,male,25,1,13,position4,economictype1,1,1,1,2,0,1,5,0,1,0,0,105,21,46000
1598,2500,region1,0,female,24,1,13,position4,economictype1,1,1,1,2,0,1,5,0,1,0,0,105,21,46000
1599,4700,region1,0,male,26,0,12,position4,economictype3,1,1,1,2,0,1,6,0,1,0,0,105,24,20750
1600,3000,region1,0,female,22,1,12,position4,economictype3,1,1,1,2,0,1,6,0,1,0,0,105,24,20750
1601,2250,region1,0,male,22,1,9,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,105,16,12700
1602,7000,region1,0,male,29,1,15,position2,economictype1,1,1,1,2,0,1,7,0,1,0,0,110,27,66580
1603,2650,region1,0,female,30,1,16,position2,economictype2,1,1,1,2,0,1,7,0,1,0,0,110,27,66580
1604,2691,region1,0,female,33,1,16,position2,economictype2,1,1,1,1,0,1,6,0,1,0,0,130,25,56040
1605,4000,region1,0,female,47,1,9,position4,economictype4,2,2,2,1,0,1,6,0,2,0,1,140,24,29000
1606,5000,region1,0,male,24,1,10,position4,economictype1,2,2,2,2,0,1,6,0,2,0,1,140,24,29000
1607,3000,region1,0,female,22,1,14,position2,economictype1,1,1,1,2,0,1,6,0,2,0,1,140,24,29000
1608,5250,region1,1,male,43,1,7,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,145,17,17200
1609,3500,region1,0,female,41,1,7,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,145,17,17200
1610,5400,region1,1,male,39,1,3,position4,economictype4,2,2,2,2,0,0,5,0,1,0,0,120,16,6200
1611,3640,region1,0,female,44,1,1,position6,economictype4,2,2,2,2,0,0,5,0,1,0,0,120,16,6200
1612,3000,region1,1,female,48,0,5,position6,economictype4,2,2,2,2,0,0,1,0,1,0,0,105,4,1600
1613,4680,region1,1,male,32,1,6,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,115,18,35800
1614,3380,region1,0,female,27,1,7,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,115,18,35800
1615,2500,region1,1,male,58,1,10,position6,economictype4,2,2,2,1,0,1,2,0,1,0,0,105,12,16600
1616,3500,region1,0,male,26,1,15,position4,economictype3,1,1,1,2,1,1,5,0,1,0,0,160,23,48600
1617,3000,region1,0,female,22,1,14,position4,economictype3,1,1,1,2,1,1,5,0,1,0,0,160,23,48600
1618,2500,region1,1,male,56,1,9,position3,economictype1,1,1,2,2,1,1,4,0,1,0,0,160,26,79970
1619,6000,region1,0,male,26,0,16,position2,economictype1,1,1,1,2,1,1,4,0,1,0,0,160,26,79970
1620,3000,region1,0,female,29,1,12,position4,economictype3,1,2,1,2,1,1,5,0,1,0,0,140,20,31850
1621,3500,region1,0,female,27,1,15,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,160,20,22400
1622,3500,region1,1,male,38,1,9,position4,economictype4,1,2,2,2,0,1,5,0,1,0,0,130,13,33000
1623,7000,region1,0,female,51,1,16,position2,economictype2,1,1,1,2,0,1,3,0,1,0,1,160,21,26500
1624,3100,region1,0,male,21,0,12,position4,economictype3,1,1,1,2,0,1,5,0,1,0,0,150,32,101200
1625,2900,region1,1,male,31,1,12,position4,economictype4,2,2,2,1,0,1,3,0,1,0,0,110,15,19400
1626,3000,region1,0,female,28,1,9,position4,economictype1,1,1,1,1,0,1,3,0,1,0,0,110,15,19400
1627,2000,region1,1,male,31,1,4,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,160,16,18200
1628,3200,region1,0,female,31,1,9,position4,economictype1,1,1,1,1,0,1,4,0,1,0,0,160,16,18200
1629,3000,region1,1,male,47,1,9,position3,economictype1,1,2,2,2,0,1,6,0,1,0,0,140,29,54450
1630,2800,region1,0,male,24,1,12,position4,economictype1,1,2,2,2,0,1,6,0,1,0,0,140,29,54450
1631,3200,region1,0,male,22,0,14,position4,economictype3,1,2,1,2,0,1,6,0,1,0,0,140,29,54450
1632,2400,region1,0,male,19,0,13,position4,economictype3,1,2,2,2,0,1,6,0,1,0,0,140,29,54450
1633,2400,region1,0,female,22,1,12,position4,economictype3,1,1,1,2,0,1,6,0,1,0,0,140,29,54450
1634,2500,region1,1,male,57,1,12,position3,economictype1,1,1,1,2,0,1,5,0,1,0,1,160,25,68300
1635,4000,region1,0,male,31,1,14,position4,economictype1,1,1,1,2,0,1,5,0,1,0,1,160,25,68300
1636,5000,region1,0,female,27,1,14,position2,economictype1,1,1,1,2,0,1,5,0,1,0,1,160,25,68300
1637,3200,region1,0,male,24,1,12,position4,economictype3,1,2,2,2,0,1,5,0,1,0,0,140,29,27010
1638,2640,region1,1,male,50,1,9,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,110,22,44920
1639,3000,region1,0,male,26,1,9,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,110,22,44920
1640,2400,region1,0,female,25,1,9,position4,economictype3,1,1,1,1,0,1,5,0,1,0,0,110,22,44920
1641,1700,region1,0,female,22,0,15,position2,economictype2,1,1,2,2,0,1,5,0,1,0,0,110,22,44920
1642,5000,region1,0,female,24,0,16,position2,economictype1,1,1,1,2,0,1,3,0,1,0,0,155,24,99350
1643,4100,region1,0,female,29,1,18,position2,economictype2,1,1,1,2,0,1,6,0,1,0,0,135,33,66300
1644,2400,region1,1,male,54,1,8,position6,economictype4,2,2,2,2,0,1,4,0,1,0,0,135,17,13590
1645,2000,region1,0,male,22,0,9,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,135,17,13590
1646,7300,region1,1,male,47,1,13,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,160,20,47750
1647,3000,region1,0,female,31,1,19,position2,economictype2,1,1,1,2,0,1,4,0,1,0,0,140,35,40900
1648,3500,region1,0,male,22,1,12,position4,economictype3,1,1,1,1,0,1,7,0,1,0,1,140,22,41060
1649,3000,region1,0,female,21,1,12,position4,economictype1,1,2,1,1,0,1,7,0,1,0,1,140,22,41060
1650,3200,region1,0,female,23,1,12,position4,economictype3,1,2,1,2,0,1,7,0,1,0,1,140,22,41060
1651,6500,region1,1,male,41,1,12,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,160,21,46750
1652,5200,region1,0,female,37,1,9,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,160,21,46750
1653,3820,region1,0,male,32,1,12,position4,economictype4,1,2,2,2,0,1,7,0,1,0,1,120,23,107180
1654,2880,region1,0,female,31,1,10,position6,economictype4,2,2,2,1,0,1,7,0,1,0,1,120,23,107180
1655,3000,region1,1,male,49,1,9,position6,economictype4,2,2,2,1,0,1,6,0,1,0,0,135,20,38170
1656,2400,region1,0,female,42,1,9,position4,economictype4,2,2,2,1,0,1,6,0,1,0,0,135,20,38170
1657,3300,region1,1,male,42,1,9,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,130,23,29090
1658,1800,region1,0,female,38,1,6,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,130,23,29090
1659,1380,region1,0,female,32,1,12,position3,economictype2,1,1,2,2,0,1,6,0,1,0,0,155,25,48910
1660,2500,region1,0,female,22,0,15,position2,economictype3,1,2,2,2,1,1,5,0,1,0,0,150,21,44400
1661,3000,region1,1,female,47,0,5,position6,economictype4,2,2,2,1,0,1,1,0,1,0,0,160,16,20900
1662,4500,region1,1,male,44,1,9,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,160,24,61450
1663,2500,region1,0,female,21,0,12,position3,economictype1,1,2,2,2,0,1,4,0,1,0,0,160,24,61450
1664,2400,region1,0,male,19,0,5,position6,economictype4,2,2,2,2,0,1,4,0,1,0,0,160,24,61450
1665,6600,region1,0,male,29,0,16,position2,economictype3,1,2,2,2,0,1,4,0,1,0,0,110,21,26450
1666,10000,region1,0,female,52,1,15,position2,economictype2,1,1,1,1,0,1,5,0,1,0,0,140,39,120500
1667,5500,region1,0,male,26,1,16,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,140,39,120500
1668,3500,region1,0,female,26,1,16,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,140,39,120500
1669,2400,region1,1,male,50,1,9,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,110,11,2430
1670,1200,region1,0,male,19,0,9,position4,economictype4,2,2,2,1,0,1,4,0,1,0,1,140,23,10090
1671,1500,region1,0,male,16,0,9,position4,economictype4,2,2,2,1,0,1,4,0,1,0,1,140,23,10090
1672,8000,region1,1,male,44,1,9,position4,economictype4,1,2,2,2,0,1,2,0,1,0,0,140,17,46280
1673,2500,region1,1,male,39,1,9,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,110,18,5520
1674,5600,region1,1,male,38,1,4,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,140,25,36700
1675,4500,region1,0,female,33,1,5,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,140,25,36700
1676,4000,region1,1,male,54,1,14,position4,economictype4,2,2,2,2,0,1,10,0,1,0,0,150,38,60650
1677,5600,region1,0,male,32,1,9,position4,economictype4,2,2,2,1,0,1,10,0,1,0,0,150,38,60650
1678,1800,region1,0,female,24,1,12,position6,economictype4,2,2,2,2,0,1,10,0,1,0,0,150,38,60650
1679,5600,region1,0,male,27,1,12,position4,economictype4,2,2,2,1,0,1,10,0,1,0,0,150,38,60650
1680,2500,region1,1,male,35,1,14,position3,economictype2,1,1,1,2,0,1,4,0,1,0,0,160,18,28500
1681,5500,region1,0,female,30,1,15,position2,economictype2,1,1,1,2,0,1,4,0,1,0,1,160,19,40350
1682,4500,region1,0,male,29,0,12,position4,economictype3,1,1,1,2,0,1,6,0,1,0,0,135,28,100850
1683,3000,region1,0,male,26,1,12,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,105,19,9300
1684,6500,region1,1,male,52,1,14,position2,economictype1,1,1,1,2,0,1,3,0,1,0,0,145,32,106385
1685,4000,region1,1,male,54,1,14,position1,economictype2,1,1,1,1,0,1,4,0,1,0,1,155,27,102200
1686,3200,region1,0,male,28,0,14,position2,economictype2,1,1,1,2,0,1,4,0,1,0,1,155,27,102200
1687,2400,region1,1,male,31,1,5,position4,economictype4,2,2,2,1,0,1,4,1,1,0,0,105,10,8700
1688,3600,region1,1,male,39,1,4,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,105,20,14500
1689,5000,region1,1,female,39,1,16,position2,economictype2,1,1,1,2,1,1,3,0,1,0,0,145,25,49590
1690,3000,region1,0,male,27,1,12,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,125,15,6200
1691,1800,region1,0,female,46,1,12,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,105,17,22750
1692,1800,region1,0,male,26,0,15,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,105,17,22750
1693,16000,region1,0,male,40,1,13,position4,economictype3,1,1,1,2,1,1,6,0,1,0,0,170,33,93900
1694,3000,region1,0,female,40,1,12,position4,economictype1,1,1,1,2,1,1,6,0,1,0,0,170,33,93900
1695,4496,region1,0,male,56,1,16,position2,economictype2,1,1,1,2,1,2,2,0,1,0,0,170,24,50200
1696,3500,region1,1,female,46,0,12,position4,economictype1,1,1,1,2,1,1,1,0,1,0,0,160,8,3700
1697,1000,region1,0,female,38,1,13,position3,economictype2,2,1,2,1,1,1,4,0,1,0,0,170,33,137500
1698,7000,region1,0,male,31,1,13,position4,economictype1,2,2,2,2,1,1,6,0,1,0,0,180,26,59000
1699,7500,region1,0,female,26,1,16,position2,economictype1,1,1,1,2,1,1,6,0,1,0,0,180,26,59000
1700,7000,region1,0,male,33,1,14,position4,economictype3,1,1,1,2,1,1,4,0,1,0,0,180,23,99700
1701,4000,region1,0,female,23,1,9,position3,economictype4,2,2,2,2,1,1,4,0,1,0,0,180,23,99700
1702,4000,region1,0,male,26,0,9,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,150,19,21850
1703,6200,region1,1,male,48,1,9,position4,economictype1,1,2,2,2,0,1,6,0,1,0,0,160,32,111600
1704,4500,region1,0,male,25,1,16,position3,economictype1,1,1,1,2,0,1,6,0,1,0,0,160,32,111600
1705,4200,region1,0,female,25,1,16,position3,economictype1,1,1,1,2,0,1,6,0,1,0,0,160,32,111600
1706,3960,region1,1,male,26,1,12,position4,economictype4,2,2,2,1,1,1,4,0,1,0,0,150,18,38900
1707,3600,region1,0,female,26,1,9,position4,economictype3,1,1,1,2,1,1,4,0,1,0,0,150,18,38900
1708,3520,region1,0,male,16,0,8,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,150,23,61050
1709,5000,region1,0,female,23,0,15,position2,economictype1,1,1,1,2,1,1,3,0,1,0,0,140,19,55150
1710,6200,region1,1,male,39,1,16,position2,economictype2,1,1,1,1,1,1,4,0,1,0,0,160,40,153350
1711,6320,region1,0,female,38,1,16,position1,economictype2,1,1,1,2,1,1,4,0,1,0,0,160,40,153350
1712,3900,region1,1,female,38,0,4,position6,economictype4,2,2,2,1,0,1,3,1,1,0,0,150,12,8090
1713,4000,region1,0,female,19,0,12,position3,economictype3,1,1,1,2,0,1,6,0,1,0,0,150,23,27650
1714,3500,region1,0,female,33,0,6,position6,economictype4,2,2,2,2,0,1,11,0,1,0,1,150,38,101650
1715,4000,region1,0,male,30,1,15,position4,economictype3,1,1,1,2,0,1,11,0,1,0,1,150,38,101650
1716,3000,region1,0,female,28,1,15,position4,economictype3,1,1,1,1,0,1,11,0,1,0,1,150,38,101650
1717,4500,region1,1,male,43,1,12,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,110,23,36760
1718,3600,region1,1,male,29,1,4,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,110,17,31260
1719,6500,region1,0,female,25,1,9,position4,economictype3,1,1,1,2,0,1,4,0,1,0,0,110,17,31260
1720,3500,region1,0,female,40,1,8,position4,economictype3,1,1,1,1,0,1,4,0,1,0,0,150,23,41300
1721,1800,region1,0,female,36,1,9,position4,economictype3,1,1,1,1,0,1,4,0,1,0,0,150,31,27430
1722,5000,region1,0,male,34,1,5,position4,economictype4,2,2,2,1,0,1,6,0,1,0,1,150,27,18400
1723,3500,region1,0,female,33,1,9,position4,economictype3,1,1,1,1,0,1,6,0,1,0,1,150,27,18400
1724,5000,region1,1,male,24,1,12,position4,economictype1,2,2,2,1,0,1,3,0,1,0,0,110,13,14400
1725,6800,region1,0,female,44,1,6,position6,economictype4,1,2,2,1,0,1,4,0,1,0,0,100,16,11370
1726,3750,region1,0,female,16,0,9,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,100,16,11370
1727,3800,region1,0,female,22,1,6,position4,economictype3,1,1,1,1,0,1,7,0,1,0,1,130,26,78200
1728,5000,region1,0,male,28,1,13,position4,economictype3,1,1,1,2,0,1,5,0,1,0,1,140,30,151900
1729,7000,region1,0,male,24,0,11,position4,economictype4,2,2,2,2,0,1,5,0,1,0,1,140,30,151900
1730,4000,region1,0,female,18,1,12,position4,economictype3,1,1,1,2,0,1,5,0,1,0,1,140,30,151900
1731,3000,region1,0,male,28,0,12,position4,economictype1,1,1,1,1,0,1,6,0,1,0,0,140,18,17450
1732,3900,region1,0,female,24,1,9,position4,economictype3,1,1,1,1,0,1,6,0,1,0,0,140,18,17450
1733,5500,region1,1,female,34,1,12,position4,economictype1,1,1,1,1,0,1,4,0,1,0,0,140,13,79300
1734,10400,region1,0,male,38,1,16,position1,economictype2,1,1,1,2,0,1,4,0,1,0,0,140,13,79300
1735,3100,region1,1,male,46,1,9,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,150,30,53630
1736,3800,region1,1,male,34,1,5,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,150,16,39350
1737,3400,region1,0,female,32,1,6,position4,economictype3,1,1,1,1,0,1,4,0,1,0,0,150,16,39350
1738,5000,region1,0,male,22,0,12,position4,economictype3,1,1,1,1,0,1,8,0,1,0,1,150,32,66470
1739,6500,region1,0,male,32,1,9,position4,economictype3,1,1,1,1,0,1,8,0,1,0,1,150,32,66470
1740,6000,region1,0,female,31,1,9,position4,economictype3,1,1,1,1,0,1,8,0,1,0,1,150,32,66470
1741,3000,region1,0,female,28,1,5,position6,economictype1,2,2,2,1,0,1,8,0,1,0,0,150,18,21750
1742,2640,region1,1,female,43,1,9,position6,economictype1,1,2,2,1,0,1,4,0,2,0,0,110,20,42700
1743,5400,region1,0,female,27,0,14,position4,economictype3,1,1,1,2,0,1,3,0,2,0,0,110,24,53000
1744,5000,region1,0,male,25,1,12,position4,economictype4,2,2,2,2,0,1,6,0,1,0,0,120,24,17800
1745,2800,region1,0,female,23,1,12,position4,economictype4,2,2,2,1,0,1,6,0,1,0,0,120,24,17800
1746,3800,region1,1,male,38,1,6,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,150,24,31400
1747,3500,region1,0,female,32,1,10,position4,economictype3,1,1,1,1,0,1,5,0,1,0,0,150,24,31400
1748,3500,region1,0,female,42,1,9,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,100,13,9550
1749,6500,region1,0,male,23,0,16,position2,economictype2,1,1,1,1,0,1,3,0,1,0,1,150,26,99440
1750,5000,region1,1,female,45,1,5,position4,economictype3,1,1,1,1,0,1,5,0,1,0,0,110,25,50600
1751,3500,region1,0,female,18,0,14,position6,economictype3,1,1,2,1,0,1,5,0,1,0,0,110,25,50600
1752,6000,region1,1,male,53,1,14,position4,economictype1,1,1,2,2,0,1,6,0,1,0,0,150,25,41930
1753,4000,region1,0,male,19,0,12,position4,economictype4,2,2,2,1,0,1,3,0,1,0,0,150,19,21350
1754,4340,region1,1,male,49,1,14,position1,economictype2,1,1,1,1,0,1,6,0,1,0,1,150,27,57240
1755,4000,region1,0,female,36,1,9,position3,economictype4,2,2,2,1,0,1,6,0,1,0,1,150,27,57240
1756,3800,region1,0,male,24,0,16,position4,economictype1,2,2,2,2,0,1,6,0,1,0,1,150,27,57240
1757,1800,region1,1,male,31,1,9,position4,economictype4,2,2,2,1,0,1,6,0,1,0,0,160,16,21820
1758,3500,region1,1,female,37,1,3,position6,economictype1,1,1,1,1,0,1,4,0,1,0,0,150,21,38550
1759,3800,region1,1,male,32,1,9,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,140,13,16300
1760,6000,region1,1,male,30,1,7,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,160,24,18250
1761,4130,region1,0,female,27,1,9,position4,economictype3,1,1,1,1,0,1,4,0,1,0,0,120,14,15350
1762,5200,region1,1,male,45,1,9,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,170,18,30810
1763,2250,region1,0,female,42,1,9,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,170,18,30810
1764,950,region1,0,male,23,1,12,position1,economictype2,2,1,2,2,0,1,6,0,1,0,1,160,42,635800
1765,4200,region1,1,female,49,1,9,position6,economictype4,2,2,2,1,1,1,5,0,1,0,0,150,29,82000
1766,6250,region1,0,male,49,1,6,position4,economictype4,2,2,2,1,1,1,5,0,1,0,0,150,29,82000
1767,7000,region1,0,male,22,0,9,position4,economictype3,1,1,1,1,1,1,5,0,1,0,0,150,29,82000
1768,6000,region1,0,female,21,0,13,position3,economictype4,1,2,2,2,1,1,5,0,1,0,1,150,32,91800
1769,3000,region1,1,male,55,1,9,position3,economictype3,2,1,2,2,1,1,3,0,1,0,0,160,16,8600
1770,600,region1,0,female,21,0,12,position6,economictype4,2,2,2,2,1,1,3,0,1,0,0,160,16,8600
1771,3750,region1,1,male,38,1,5,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,150,15,16100
1772,1600,region1,0,female,32,1,6,position4,economictype3,2,2,2,2,1,1,4,0,1,0,0,150,15,16100
1773,1800,region1,1,male,43,1,9,position4,economictype4,2,2,2,1,1,1,4,0,1,0,0,150,23,17450
1774,2000,region1,0,female,40,1,9,position6,economictype2,1,2,2,1,1,1,4,0,1,0,0,150,23,17450
1775,250,region1,1,male,56,1,9,position3,economictype4,2,2,2,1,1,1,4,0,1,0,0,150,41,53560
